type	entity
ORGANIZATION	Royal Society
PERSON	Masahiro
ORGANIZATION	Sunderland Oxford
LOCATION	Rome
LOCATION	Nepal
LOCATION	UK
ORGANIZATION	IBM
ORGANIZATION	QuantumComputing Network International Business Machine Corp
PERSON	Helen McShane
PERSON	Fujikawa
PERSON	Utagawa Hiroshige
PERSON	Chas Bountra
PERSON	Louisa Olufsen Layne
ORGANIZATION	j8Tf43u3Yp Arts Blog Humanities
LOCATION	Santa Claus
ORGANIZATION	St Nicholas
PERSON	Rudolph
ORGANIZATION	Oxford Oxford University Innovation
ORGANIZATION	Moritz Heyman Scholarships
LOCATION	Africa
PERSON	Raphael
ORGANIZATION	UniofOxford
ORGANIZATION	Disability Narratives
PERSON	Christoph Birkl Brillpwr
ORGANIZATION	UniofOxford
PERSON	Alison
PERSON	Anisha
PERSON	Emily
ORGANIZATION	Kieren RT
ORGANIZATION	UniofOxford
LOCATION	Oxford
ORGANIZATION	Oxford
PERSON	Liu
ORGANIZATION	UniofOxford Applications
PERSON	Simone
ORGANIZATION	Oxford University
PERSON	Peter Miles Young Warden
PERSON	FranMonks Don
ORGANIZATION	Full Picture Oxford
LOCATION	Weston Librar
ORGANIZATION	St Nicholas Find
PERSON	Faaria Khan
ORGANIZATION	Oxford
ORGANIZATION	UNIQ
LOCATION	Wales
LOCATION	London
LOCATION	England
LOCATION	England
LOCATION	Santa
ORGANIZATION	Jesus College
ORGANIZATION	UniofOxford
PERSON	Laura Ashe
PERSON	Thomas Becket
LOCATION	China
LOCATION	Oxford
PERSON	Simon Lovestone
LOCATION	Buckingham Palace
LOCATION	Lapland
LOCATION	China
PERSON	Madame Liu Yandong
ORGANIZATION	UniofOxford Facebook
ORGANIZATION	OxUniMaths Christmas Public Lecture
PERSON	Don
PERSON	HannahBoschen
LOCATION	USSR
ORGANIZATION	Catriona Kelly
PERSON	Alan Milburn
ORGANIZATION	Social Mobility Commission
LOCATION	UK
ORGANIZATION	Earth Sciences
PERSON	Euan
LOCATION	Santa
ORGANIZATION	UniofOxford Facebook
ORGANIZATION	Bournemouth Central Working Men s Club
ORGANIZATION	St Anne
ORGANIZATION	Oxford University
ORGANIZATION	ERC_Research Council
PERSON	Marina Jirotka
ORGANIZATION	TheRuskin School of Art
PERSON	Leejiah Dorward
ORGANIZATION	BritishEcolSoc Photographic Comp
ORGANIZATION	Jesus College
LOCATION	UK
PERSON	Caroline Brighton Adria
ORGANIZATION	Oxford University
ORGANIZATION	UniofOxford
LOCATION	Twickenham
ORGANIZATION	LERU
PERSON	Philip Howard
LOCATION	Britain
ORGANIZATION	Greater Change
ORGANIZATION	UniofOxford
LOCATION	Britain
PERSON	Kim Nasmyth
ORGANIZATION	Laura RT
PERSON	Lilly
ORGANIZATION	Oxford University
ORGANIZATION	Lilly RT
PERSON	Kim Nasmyth
PERSON	Serena Williams
LOCATION	UK
PERSON	David Attenborough
ORGANIZATION	Blackburn
LOCATION	Syria
ORGANIZATION	St Antony
LOCATION	Oxford Can Yule
ORGANIZATION	UniofOxford Facebook
ORGANIZATION	AshmoleanMuseum
ORGANIZATION	University of Oxford
LOCATION	Siberia
PERSON	Noam Angrist
LOCATION	Botswana
ORGANIZATION	UniofOxford
ORGANIZATION	Oxford
PERSON	Paul Eddie Wilfride
PERSON	Victoria
ORGANIZATION	Oxford University
LOCATION	Britain
ORGANIZATION	Year 9 Science Club
LOCATION	Mount Haruna
PERSON	Utagawa Hiroshige
ORGANIZATION	OxfordSBS Sa d Business School
LOCATION	Wales
ORGANIZATION	UniofOxford
ORGANIZATION	Welsh College
ORGANIZATION	OxfordSparks Facebook
PERSON	Jaiwon Shin
ORGANIZATION	NASA
ORGANIZATION	Facebook
ORGANIZATION	Worcester We
ORGANIZATION	Lucy Apprenticeships
ORGANIZATION	RDMScholars Programme
ORGANIZATION	Congratulations Merritt
PERSON	Swetlana Schuster
LOCATION	Scotland
ORGANIZATION	Oxford University
PERSON	Qasim
LOCATION	Bolivia
PERSON	Hamish Good
ORGANIZATION	OxInterview Jesus College
ORGANIZATION	Congratulations Joe RT
PERSON	Don
PERSON	Jaiwon Shin
LOCATION	New Forest
ORGANIZATION	CompSciOxford
ORGANIZATION	UniofOxford Facebook
PERSON	Isobel Cavan
PERSON	Savaira
ORGANIZATION	UniofOxford Facebook
PERSON	Andrew Wiles
ORGANIZATION	RSL
PERSON	William Blake
PERSON	Jack
PERSON	Ryan RT VarsityMatch
PERSON	LeonardCheshire
ORGANIZATION	University of Oxford
PERSON	Agnese Nelms Haury
LOCATION	UK
ORGANIZATION	EU UniofOxford
LOCATION	Oxford
PERSON	Paul Smith
ORGANIZATION	Oxford University Natural History Museum
ORGANIZATION	Ife
LOCATION	Yoruba Kingdom
ORGANIZATION	Unio RT
ORGANIZATION	University of Oxford
PERSON	Andrew Wiles
ORGANIZATION	OxUniMaths London Public
ORGANIZATION	Sl27iyDepA RT
PERSON	Fakhri Bo RadyrSixthForm
PERSON	Katie
ORGANIZATION	Oxford University Afghanistan Society
ORGANIZATION	Facebook
LOCATION	Oxford
ORGANIZATION	Oxford
PERSON	Andrew Wiles
ORGANIZATION	OxUniMaths London Pub
PERSON	Marshall
LOCATION	Africa
LOCATION	Britain
LOCATION	Tunisia
ORGANIZATION	UN VAWG
PERSON	Alexandra Lumbers
LOCATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	HeartFailure FoodBank
ORGANIZATION	UNIQ
ORGANIZATION	John Timpson Chairman of Timpson Ltd
LOCATION	Antarctic
LOCATION	Earth
ORGANIZATION	OxOpenDay Don
LOCATION	UK
LOCATION	Passchendaele
ORGANIZATION	SRF
PERSON	Amy Dickman
PERSON	Mathilda Mommersteeg UniofOxford
PERSON	Don
PERSON	Queenie Li
LOCATION	Oxbotica
ORGANIZATION	BBC
PERSON	Judy
ORGANIZATION	Oxfordshire RT
PERSON	Malte Kaller
LOCATION	UK
LOCATION	EU
ORGANIZATION	CznjOjg8Qg RT CompSciOxford Oxford
PERSON	Klaudia Krawiecka
LOCATION	Finland
ORGANIZATION	Africa Clubfoot Training Project
ORGANIZATION	Alan Turing Network UniversityLeeds OfficialUoM UniofNewcastle
ORGANIZATION	Oxford
LOCATION	Oxford
ORGANIZATION	UniofOxford Follo RT
ORGANIZATION	Full Picture Oxford
ORGANIZATION	Oxford
PERSON	Samina Khan
PERSON	Zoe Ford
ORGANIZATION	Oxford Team
LOCATION	Earth
PERSON	Marshall
LOCATION	Africa
ORGANIZATION	OxfordPhysic RT OxfordSparks Oxford
PERSON	BlindVeterans Blind
ORGANIZATION	UniofOxford
PERSON	Mary
LOCATION	Germany
LOCATION	France
LOCATION	Addis Abba
PERSON	Paul Dornan
ORGANIZATION	AAA
ORGANIZATION	NatHisMus Museum
ORGANIZATION	UniofOxford RT OrielOxford State
LOCATION	Dudley Walsall Wolverhampton Worcestershire Kensington Chelsea Richmond
ORGANIZATION	UniofOxford
ORGANIZATION	Moritz Heyman Scholarships
PERSON	Heather
ORGANIZATION	Oxford Internet Institute
LOCATION	UK
LOCATION	Oxford
ORGANIZATION	UniofOxford
PERSON	Martin Kemp
ORGANIZATION	Beth RT
LOCATION	UK
ORGANIZATION	7koGcZYNhk RT Harvard Rhodes Scholars
ORGANIZATION	Harvard
PERSON	Belinda Lennox BLennox4
PERSON	UniofOxford
PERSON	Lauren We
ORGANIZATION	BAME
ORGANIZATION	Oxford
PERSON	Mani
PERSON	Ianbostridge
LOCATION	Rome
PERSON	Don
ORGANIZATION	LGBT Lives Representation and Narratives
PERSON	Rachael Lennon
PERSON	Nigel
PERSON	Witney
ORGANIZATION	NHS
PERSON	Don
PERSON	Cornelia Sorabji
LOCATION	Britain
LOCATION	India
LOCATION	Oxford
ORGANIZATION	Oxford Diabetes Trials Unit
LOCATION	Oxfordshire
ORGANIZATION	WzMcghnbGC RT BeCambridge Register
PERSON	Cheryl
ORGANIZATION	OxOutreach
PERSON	Nigel
ORGANIZATION	CRN
LOCATION	Las Vegas
ORGANIZATION	NASA
PERSON	Jaiwon Shin
ORGANIZATION	World Needs Compassion Oxford Today
PERSON	Karen Armstrong
ORGANIZATION	UniofOxford
LOCATION	Gmvolpi
PERSON	Tim Benton
ORGANIZATION	Information Office
LOCATION	Oxford
ORGANIZATION	Russell Group Road Show
PERSON	Hollingsworth
ORGANIZATION	Oxford
PERSON	Adrian Thomas
PERSON	Thomas Hale
PERSON	David Held
LOCATION	Oxford
ORGANIZATION	UniofOxford
PERSON	Nick Bostrom
ORGANIZATION	TWBBC
ORGANIZATION	UniofOxford Charlotte
LOCATION	Bishop Auckland
ORGANIZATION	WestonLibrary
PERSON	Esqrama
ORGANIZATION	Oxford University
ORGANIZATION	AshmoleanMuseum
ORGANIZATION	Oxford University
ORGANIZATION	fhmx0tMbZY Research
LOCATION	Soviet Union Oxford
PERSON	Hollingsworth
PERSON	Panthera
ORGANIZATION	Global Alliance
PERSON	Tariq Ramadan
PERSON	Jenny You
ORGANIZATION	NsefzJqA8p RT KarlMuth Oxford
ORGANIZATION	NASA
PERSON	Jaiwon Shin
PERSON	Maxime Tacquet
ORGANIZATION	UniofOxford
ORGANIZATION	Oxford University
ORGANIZATION	StartedInOxford Innovation
PERSON	Frankie Buckingham
ORGANIZATION	Moritz Heyman Scholarships
LOCATION	Africa
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	AshmoleanMuseum
ORGANIZATION	Africa Society
PERSON	James Wong Botanygeek
LOCATION	Oxford
PERSON	Adrian Thomas
LOCATION	Oxford
ORGANIZATION	This Oxford
ORGANIZATION	StartedInOxford
PERSON	Dame Maggie Smith
ORGANIZATION	Comp Science
PERSON	Mani
PERSON	Julia Gog
ORGANIZATION	Maths
ORGANIZATION	UniofOxford Facebook
PERSON	John Carpenter
PERSON	Julia Gog
ORGANIZATION	Maths
ORGANIZATION	UniofOxford Facebook
LOCATION	Yorkshire
ORGANIZATION	Oxford
PERSON	Brad Mullins
ORGANIZATION	CRN
PERSON	Zhao Yunhe
LOCATION	China
ORGANIZATION	Oxford
PERSON	Pryce
PERSON	Lauren
ORGANIZATION	Oxford Entrepreneur Uncovered Grace Gibbons
ORGANIZATION	Russell Group Road Show
ORGANIZATION	Oxford University Innovation
ORGANIZATION	Glover Cambridge University
LOCATION	Botanic Garden
PERSON	Daniel
PERSON	Rachel We
ORGANIZATION	UniofOxford Facebook
LOCATION	Rome
PERSON	Vicky
PERSON	Vicky
PERSON	IxrMiwiDxc Don
ORGANIZATION	UniofOxford Facebook
LOCATION	Egypt
LOCATION	Oxford
LOCATION	Zimbabwe
ORGANIZATION	UniofOxford Facebook
LOCATION	UK
LOCATION	Oxford
ORGANIZATION	UniofOxford Innovation Photography Competition
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford ACS
ORGANIZATION	Press Release
ORGANIZATION	Oxford University RT
PERSON	Chaudhuri
ORGANIZATION	University
ORGANIZATION	AshmoleanMuseum
PERSON	Elias Ashmoles
PERSON	James Bond
ORGANIZATION	UniofOxford
ORGANIZATION	NHS
ORGANIZATION	OxUniMaths Public Lecture
ORGANIZATION	UniofOxford Facebook
ORGANIZATION	Eggseter College ExeterCollegeOx
ORGANIZATION	Oxford
ORGANIZATION	BBC World
ORGANIZATION	University
ORGANIZATION	StartedInOxford Innovation
LOCATION	London
LOCATION	Oxford
PERSON	Alexa AzureFood
ORGANIZATION	AshmoleanMuseum
ORGANIZATION	OxUniMaths Public Lecture
ORGANIZATION	UniofOxford Facebook
ORGANIZATION	Oxon Bucks Berks Swindon
ORGANIZATION	OBGHA
ORGANIZATION	Glover Cambridge University
LOCATION	Botanic Garden
ORGANIZATION	OB RT
ORGANIZATION	Oxford
LOCATION	Sicily
ORGANIZATION	Russell Group Road Show
ORGANIZATION	AshmoleanMuseum
PERSON	Shamonina
PERSON	James Wong Botanygeek
ORGANIZATION	UniofOxford
ORGANIZATION	Oxford
PERSON	Benjamin Brecht
PERSON	ClimateChange
ORGANIZATION	Taylor Review
ORGANIZATION	Oxford
PERSON	Simon Cartwright
ORGANIZATION	NHS
ORGANIZATION	Hmn RT
ORGANIZATION	Apple
ORGANIZATION	Centre for Technology and Global Affairs
LOCATION	Africa
ORGANIZATION	Facebook Like us for news
ORGANIZATION	NHS
LOCATION	Thames Valley
LOCATION	Oxford
ORGANIZATION	OBGHA
LOCATION	Borneo
PERSON	Oscar Wilde
ORGANIZATION	Oxford
LOCATION	Arctic Ocean
PERSON	Penn David Goldsby
PERSON	Christopher Thom
ORGANIZATION	Oxford
LOCATION	Oxford
ORGANIZATION	Oxford
PERSON	Simon Hiscock
LOCATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	UniofOxford
ORGANIZATION	World University Rankings
ORGANIZATION	University
LOCATION	Oxford
ORGANIZATION	Christian Cole Oxford
ORGANIZATION	UnivOxford
ORGANIZATION	Apple
LOCATION	Oxford Foundry
PERSON	Dean Peter Tufano
ORGANIZATION	Apple
LOCATION	Mars
LOCATION	Peru
ORGANIZATION	Apple
PERSON	Simon Hiscock
ORGANIZATION	UniofOxford
ORGANIZATION	Christian Cole Oxford
ORGANIZATION	Research Group
PERSON	Clara Barker Oxford
ORGANIZATION	UN Special Rapporteur for the Right to Freedom of Expression
PERSON	Malala
ORGANIZATION	Taliban
ORGANIZATION	Oxford
PERSON	Irene Tracey FMedSci
ORGANIZATION	Warden of Merton College
LOCATION	UK
ORGANIZATION	Oxford
ORGANIZATION	H5l2yDIJpN RT standardnews Black Oxford University
PERSON	Scott Kelly
ORGANIZATION	lvAPifpb0U Black Oxford
LOCATION	Oxford
LOCATION	Europe
ORGANIZATION	Storify
ORGANIZATION	OBGHA
PERSON	Fatou Bensouda
ORGANIZATION	Disability Advisory Service
PERSON	Chao Jiang
PERSON	David Dearlove
PERSON	Moira Wallace
ORGANIZATION	NHS
LOCATION	Europe
PERSON	Malala
ORGANIZATION	UniofOxford Best
PERSON	Arithmophobia
ORGANIZATION	CuriosityCarnival Oxford
PERSON	Florence Mahoney
PERSON	Paul Collier
LOCATION	Oxford
PERSON	Dan Hicks
PERSON	Paul Smith
LOCATION	Oxford
PERSON	Jessie Blackbourn
PERSON	Paul Smith
ORGANIZATION	Nikita Sud
ORGANIZATION	Storify
ORGANIZATION	Heritage Lights
PERSON	Chris
ORGANIZATION	Facebook
ORGANIZATION	OBGHA
LOCATION	Central Africa
LOCATION	Copperbelt
LOCATION	Oxford
ORGANIZATION	Oxford
LOCATION	NoHL
ORGANIZATION	UniofOxford
LOCATION	US
ORGANIZATION	Statistics Consultancy
LOCATION	Earth
ORGANIZATION	Oxford
ORGANIZATION	Heritage Light
ORGANIZATION	Oxford
ORGANIZATION	British Academy
PERSON	Elizabeth
PERSON	Anne Marie Imafidon
ORGANIZATION	Oxford University Statistical Consulting ht Computational Propaganda
LOCATION	Canada
ORGANIZATION	UniofOxford
LOCATION	Barton Bash
PERSON	Marcela Mendoza Suarez
LOCATION	Oxford
PERSON	Karl Moore
ORGANIZATION	Forbes
PERSON	Ben Wilkins
ORGANIZATION	Heritage Light
ORGANIZATION	UniofOxford
PERSON	Kyle Grant
LOCATION	Oxford
ORGANIZATION	PG Study Fair London
LOCATION	Northern Ireland
LOCATION	Broad Street
PERSON	Don
ORGANIZATION	MXJHlArioa RT BlavatnikSchool Missed UniofOxford
PERSON	Paul Collier
ORGANIZATION	UniofOxford Disneyland
LOCATION	Unifair London
LOCATION	Vietnam
LOCATION	Paris
PERSON	Rouhani
LOCATION	Iran
PERSON	Paul Collier
LOCATION	NoHL
LOCATION	Oxford
ORGANIZATION	Manmohan Singh Scholarships
ORGANIZATION	St John s College Cambridge
LOCATION	Tibet
ORGANIZATION	United States of America Manufacturing Consensus Online
PERSON	Fiona Powrie
ORGANIZATION	UniofOxford
LOCATION	Mexico
ORGANIZATION	Oxford
LOCATION	America
PERSON	Lucy King
ORGANIZATION	Amazon
PERSON	Unio Ann Marie
LOCATION	Kenya
PERSON	Amit
ORGANIZATION	Facebook Live Can
ORGANIZATION	Oxplore Facebook Live
ORGANIZATION	UniofOxford
LOCATION	Magic Planet
ORGANIZATION	NHS
PERSON	TemplarsSquare Cowley
ORGANIZATION	Facebook Live
ORGANIZATION	Heritage Light
ORGANIZATION	TemplarsSquare Cowley
ORGANIZATION	Disability Advisory Service
ORGANIZATION	OxOutreach Oxford
PERSON	TemplarsSquare Cowley
LOCATION	Poland
ORGANIZATION	Digital Public Sphere
PERSON	Neil Levy
PERSON	Karolina
PERSON	Karolina
ORGANIZATION	Oxford
ORGANIZATION	ODA
ORGANIZATION	Mansfield
PERSON	Ivan Manokha
LOCATION	Manhattan
ORGANIZATION	Oxford Guide for International Students
PERSON	Barton
PERSON	Barton
ORGANIZATION	UniofOxford CuriosityCarnival
ORGANIZATION	University NaturalMotion
ORGANIZATION	University of Oxford
LOCATION	Unifair London
LOCATION	Russia
ORGANIZATION	Snapchat Visit OxOutreach
LOCATION	Croatia
ORGANIZATION	NOHL
PERSON	Barton
ORGANIZATION	UniofOxford Community Fair
ORGANIZATION	World University Rankings
PERSON	Carissa V liz
LOCATION	Egypt
PERSON	Don
LOCATION	Earth
PERSON	Jeremy Montagu
LOCATION	UK Farmware
PERSON	Brian Klaas
PERSON	Jennifer Cassidy
PERSON	Trump
PERSON	Emily Troscianko
ORGANIZATION	Oxford
PERSON	MarcusduSautoy
ORGANIZATION	KZjtRRXKns University of Oxford
PERSON	Albert Einstein
LOCATION	Oxford
PERSON	Stephen Johnston
ORGANIZATION	CePVSqjWrk RT OxfordSparks School
LOCATION	Germany
LOCATION	Oxplore
PERSON	AlysaLevene
ORGANIZATION	Oxford
PERSON	Bo Rothstein
PERSON	Greger Larson
PERSON	Robert Gorwa
ORGANIZATION	Alberto Giubilini Research Fellow
ORGANIZATION	Oxford
LOCATION	Brexit
PERSON	Jesus
PERSON	George Busby
PERSON	David
LOCATION	Uganda
PERSON	Raphael
ORGANIZATION	BloomandWild
PERSON	Yew Loong
LOCATION	Oxford
PERSON	Shelby Holmes
LOCATION	Italy
ORGANIZATION	NRmWyphSnr Computational Propaganda
LOCATION	China
LOCATION	Mars
PERSON	David
LOCATION	Oxfordshire
LOCATION	Cambodia
PERSON	Janet Radcliffe Richards
LOCATION	Oxford
PERSON	Oxplore
PERSON	Erina Lee
PERSON	Jumana
LOCATION	Oxford
PERSON	Shelby Holmes
LOCATION	UK
LOCATION	Ireland
LOCATION	Oxford
PERSON	Shelby Holmes GoingtoOxford
LOCATION	Taiwan
ORGANIZATION	UniofOxford
PERSON	Desir
PERSON	Cox
LOCATION	Bahamas
ORGANIZATION	Oxford
ORGANIZATION	Mid Career Fellows
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
PERSON	Deborah Sumari
PERSON	Josh Firth
ORGANIZATION	Oxford Sa
ORGANIZATION	General Assembly
PERSON	Rena Singh
PERSON	Hoffmann
LOCATION	Mediterranean
LOCATION	Egypt
ORGANIZATION	Oxford
PERSON	Tom Hale
LOCATION	Ukraine
LOCATION	Mediterranean
ORGANIZATION	OBGHA
LOCATION	Mediterranean
LOCATION	America
PERSON	Brando Obama
ORGANIZATION	OxOpenDays
LOCATION	Ethiopia
ORGANIZATION	OxUniPress
ORGANIZATION	Oxford Global Languages
PERSON	Muhammad
PERSON	Don
LOCATION	Brexit Britain
PERSON	Timothy Ash
LOCATION	Ghana
PERSON	Xiaolan Fu
ORGANIZATION	Fed
LOCATION	Earth
ORGANIZATION	Smart Oxford Playable City Commission Star Light Star Bright
PERSON	Hannah
LOCATION	Brazil
LOCATION	Oxfordshire
ORGANIZATION	Oxford Human Rights Hub
PERSON	Jane Austen
PERSON	Jane Austen
LOCATION	Mindgrowing
ORGANIZATION	Pembroke College
PERSON	Raphael
ORGANIZATION	A4aSbh4Ag3 Digital Preservation at Oxford
LOCATION	Cambridge
ORGANIZATION	Oxford
ORGANIZATION	University for Oxford
ORGANIZATION	Turkay Salim Nefes Research
PERSON	Kemp
ORGANIZATION	Oxford
LOCATION	Mongolia
PERSON	Don
LOCATION	Oxford
LOCATION	Garden
LOCATION	UK
PERSON	Neenan
ORGANIZATION	Oxford
LOCATION	UK
ORGANIZATION	Mindgrowin RT
ORGANIZATION	Oxford
PERSON	Varese
PERSON	Sarah Watkinson
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
ORGANIZATION	Hunters Association
PERSON	Paul Newman
PERSON	Baroness Valerie Amos
ORGANIZATION	UniofOxford
LOCATION	Tunisia
ORGANIZATION	Museum of Natural History
ORGANIZATION	Pitt Rivers
PERSON	Brecht
PERSON	Brecht
LOCATION	India
LOCATION	Peru
ORGANIZATION	Oxford
PERSON	Zoe Cormack
ORGANIZATION	Oxford
PERSON	Jorge Lopez Llorente
PERSON	Cecil
LOCATION	Zimbabwe
ORGANIZATION	Eight Oxford
ORGANIZATION	British Academy
ORGANIZATION	Oxford
PERSON	Don
ORGANIZATION	Oxford
ORGANIZATION	Oxford University
PERSON	Boehringer
ORGANIZATION	UniofOxford
ORGANIZATION	UnivOxford
PERSON	Gina Crivello
LOCATION	Ethiopia
ORGANIZATION	Oxford
LOCATION	Oxfordshire
ORGANIZATION	Oxford
ORGANIZATION	Oxford Guild
LOCATION	India
PERSON	Jena Meinecke
LOCATION	Brexit
ORGANIZATION	YF1Cz9CyIl RT AshmoleanMuseum Oxford
LOCATION	Mindgrowing Gardens Libraries
LOCATION	Zanzibar
ORGANIZATION	Oxford University Innovation
LOCATION	UK
LOCATION	Africa
PERSON	Angela Russell
ORGANIZATION	Oxford
LOCATION	Great Britain
LOCATION	Europe
PERSON	Julian Savulescu
PERSON	Felipe VI
LOCATION	Spain
PERSON	Letizia
ORGANIZATION	Oxford
LOCATION	Weston Library
ORGANIZATION	UniofOxford
ORGANIZATION	MsPomoHnlq RT CasaReal Los Reyes
ORGANIZATION	Weston Library U de Oxford
LOCATION	Europe
ORGANIZATION	Oxford Sutton Trust Summer School
ORGANIZATION	Oxford
PERSON	Murdo Mac
LOCATION	Oxford
LOCATION	Bountiful Sea
PERSON	Cicero
LOCATION	Bay of Naples
ORGANIZATION	Oxford
LOCATION	India
PERSON	Jack Cohen
ORGANIZATION	VentureBeat
ORGANIZATION	Oxfordshire Green Paper
LOCATION	Dari
LOCATION	Farsi
LOCATION	Afghanistan
PERSON	Brendan Riley
PERSON	Otto
ORGANIZATION	New Oxford Shakespeare
ORGANIZATION	Oxford China Lecture
LOCATION	Beijing Quantum
PERSON	Zeinab Badawi
LOCATION	Africa
ORGANIZATION	BBC World News
PERSON	Jorge
LOCATION	Britain
PERSON	Coussios
ORGANIZATION	Oxford University
LOCATION	Dubai
LOCATION	Syria
PERSON	Hirons
LOCATION	Ghana
PERSON	Russell Foster
LOCATION	Indonesia
PERSON	Powell
ORGANIZATION	Oxford
PERSON	Andrea Ashworth
ORGANIZATION	Oxford Internet Institute
PERSON	Carl Miller
PERSON	Hyde
ORGANIZATION	TheRuskin School
ORGANIZATION	Oxford
PERSON	Paul Collier
PERSON	Ivan Maisky
LOCATION	Russia
PERSON	Pallot
LOCATION	Iran
LOCATION	Middle East MaziGhiabi
PERSON	Machin
PERSON	Tinder MarriedAtFirstSight
LOCATION	Lake District
PERSON	Ian McGregor
LOCATION	India
PERSON	Arslan Malik
PERSON	BlavatnikSchool
LOCATION	UK
ORGANIZATION	United Nations
PERSON	Donald Trump
LOCATION	Africa
PERSON	Jane Austen
PERSON	Jane Austen
LOCATION	Oxford
PERSON	Helen King
LOCATION	UK
ORGANIZATION	Ryanair
ORGANIZATION	UNIQ
PERSON	Tom Hart
PERSON	Don
PERSON	Sanjeev Goyal
ORGANIZATION	Facebook
PERSON	Sanjeev Goyal
ORGANIZATION	Facebook
ORGANIZATION	AskOxfor RT
PERSON	Luke
PERSON	Sanjeev Goyal
ORGANIZATION	Facebook
LOCATION	Europe
PERSON	Sanjeev Goyal
ORGANIZATION	Facebook
ORGANIZATION	Oxford
PERSON	Aishah Fozia
PERSON	Faryal
ORGANIZATION	Museum of Natural History
ORGANIZATION	ShellEcoMarathon
PERSON	Tom Douglas
PERSON	Jebb
ORGANIZATION	Museum of Natural History
PERSON	Priyanka Dhopade
LOCATION	UK
ORGANIZATION	Oxford
PERSON	Andr Hoffmann
LOCATION	UK
ORGANIZATION	EU
PERSON	Brexit
LOCATION	EU
LOCATION	UK
LOCATION	UK
LOCATION	Britain
LOCATION	Ireland
PERSON	Jane Austen
ORGANIZATION	YUTU3OsASN Help Oxford
ORGANIZATION	Oxford
LOCATION	UK
ORGANIZATION	Oxford University
PERSON	TariqRamadan
ORGANIZATION	FGM
PERSON	Ramadan
ORGANIZATION	FGM
ORGANIZATION	UniofOxford
PERSON	TariqRamadan
ORGANIZATION	FGM
PERSON	Ian Golding
PERSON	Nelson Mandela
PERSON	TariqRamadan
ORGANIZATION	FGM
ORGANIZATION	FGM
ORGANIZATION	FGM
ORGANIZATION	FGM
PERSON	TariqRamadan TariqRamadan
ORGANIZATION	FGM
ORGANIZATION	FGM
PERSON	J7BV6AMt4U NimkoAli TariqRamadan TariqRamadan
ORGANIZATION	FGM
ORGANIZATION	FGM
ORGANIZATION	FGM
PERSON	Tom Crawford
PERSON	Kwiatkowska
PERSON	TariqRamadan
PERSON	Hillary Step
PERSON	Mike Searle
ORGANIZATION	Earth Sciences
PERSON	Aboud
LOCATION	Oxford
PERSON	Aboud
ORGANIZATION	University
ORGANIZATION	Oxford
LOCATION	US China Russia Poland Brazil Canada Germany Ukraine Taiwan
ORGANIZATION	Blenheim
PERSON	Edward Thomas
ORGANIZATION	Oxford
ORGANIZATION	Oxford University
PERSON	Aimee Marco
PERSON	Simon Armitage
ORGANIZATION	Grenfell Tower
ORGANIZATION	Oxford
ORGANIZATION	Oxford
PERSON	Roger Mayne
LOCATION	Oxford
PERSON	Tom Stoppard
LOCATION	Middle East Centre
ORGANIZATION	Iraqi Kurdistan
PERSON	Brian Bellhouse
LOCATION	UK
PERSON	Louise Richardson
ORGANIZATION	Virginia Woolf
LOCATION	UK
PERSON	Raphael
PERSON	Andrew Moore
ORGANIZATION	Nuffield Division of Anaesthetics
PERSON	Sam Holyman
LOCATION	US
LOCATION	America
PERSON	Sarah Harper
PERSON	Tim Palmer
LOCATION	Oxford
LOCATION	Oxford Smart City
LOCATION	Africa Oxford Initiative
ORGANIZATION	ZhOgF8YpOY Many Oxford
LOCATION	UK
LOCATION	UK
ORGANIZATION	Oxford
PERSON	Yasmin Alibhai Brown
ORGANIZATION	Introversion Society
PERSON	Tom Stoppard
ORGANIZATION	UniofOxford
LOCATION	UK
LOCATION	Greenland
PERSON	ClaudiaHavranek
ORGANIZATION	Oxford
LOCATION	UK
PERSON	Mia Harris
PERSON	Kemp
PERSON	da Vinci
LOCATION	Burma
ORGANIZATION	Oxford
LOCATION	UK
PERSON	Humphrey
ORGANIZATION	Oxford
PERSON	Wyatt
ORGANIZATION	SaUhkwuVZD Oxford
ORGANIZATION	Oxford
PERSON	Gombrich
LOCATION	London
LOCATION	Europe
PERSON	Ratcliffe
PERSON	Dempsey Jones
LOCATION	Saharan Africa
ORGANIZATION	UniTurku Oxford
ORGANIZATION	UN
LOCATION	UK
PERSON	Stephen Heidari Robinson Oxford Martin
PERSON	Boyle
LOCATION	England
LOCATION	UK
LOCATION	UK
ORGANIZATION	Oxford
PERSON	Ellis
LOCATION	UK
ORGANIZATION	Trump
PERSON	Jim Naismith
