type	entity
PERSON	Trump
ORGANIZATION	White House
LOCATION	Kabul
LOCATION	Indiana
LOCATION	Ohio
PERSON	Kyle Plush
ORGANIZATION	House Energy and Commerce Committee
LOCATION	North Korea
LOCATION	West Virginia Hea
PERSON	Michelle Wolf
ORGANIZATION	White House
LOCATION	Afghanistan
LOCATION	Kabul
PERSON	Matt Meadows
LOCATION	West Virginia
LOCATION	Tijuana Mexico
LOCATION	North Korea
PERSON	Kim Jong
LOCATION	US
PERSON	Obeidallah Trump
LOCATION	Afghanistan
ORGANIZATION	Deerfield Beach Club
LOCATION	Florida
LOCATION	Indiana
LOCATION	America
LOCATION	West Virginia
LOCATION	America
LOCATION	Kabul
ORGANIZATION	ASMR
PERSON	Kim Jong Un
LOCATION	North Korea
PERSON	Amber Rudd
ORGANIZATION	White House Correspondents Association
PERSON	Michelle Wolf
LOCATION	Afghanistan
ORGANIZATION	European Space Agency
LOCATION	Nebraska Wendy
PERSON	Trump
LOCATION	South Lawn
PERSON	Sandy Hook
PERSON	Neil Heslin Alex Jones
PERSON	Trump
ORGANIZATION	NFL
ORGANIZATION	Trump
PERSON	Trump
ORGANIZATION	NBCNewsMACH Macron
PERSON	Trump
LOCATION	White House
LOCATION	UK
PERSON	Amber Rudd
PERSON	Steve Penny
PERSON	Aly Raisman
ORGANIZATION	USA Gymnastics
PERSON	Joe
LOCATION	UK
PERSON	Amber Rudd
ORGANIZATION	Sprint
ORGANIZATION	zhRy3Dzdax RT MSNBC
LOCATION	San Ysidro
ORGANIZATION	U S Customs
ORGANIZATION	Border Protection
PERSON	Michael Cohen
PERSON	Trump
ORGANIZATION	ASMR
PERSON	James Comey
ORGANIZATION	GOP
LOCATION	Russia
LOCATION	Honduras
LOCATION	US
PERSON	Trump
LOCATION	Scotland
PERSON	Michelle Wolf
ORGANIZATION	White House
PERSON	Michelle Wolf
ORGANIZATION	White House
LOCATION	America
ORGANIZATION	MSNBC
LOCATION	Mexico
PERSON	Noah Berlatsky Incel
PERSON	Don
LOCATION	NBCNewsTHINK
LOCATION	Saudi Arabia
LOCATION	US
ORGANIZATION	State
PERSON	Mike Pompeo
LOCATION	Iran
LOCATION	Gulf
PERSON	Michelle Wolf
PERSON	Trump
ORGANIZATION	TSA
ORGANIZATION	White House
PERSON	Michelle Wolf
PERSON	Trump
PERSON	Don
LOCATION	Toronto
PERSON	Mueller
PERSON	RoyBlunt
PERSON	Trump
ORGANIZATION	MTP RT
LOCATION	Iran
LOCATION	Iran
ORGANIZATION	MTP RT
PERSON	Pres Trump
LOCATION	North Korea
PERSON	Trump
PERSON	Chuck
ORGANIZATION	FBI
PERSON	James Comey
ORGANIZATION	MTP
PERSON	James Comey
PERSON	Chuck Todd
PERSON	Robert Mueller
ORGANIZATION	FBI
PERSON	James Comey
PERSON	Chuck Todd
ORGANIZATION	House Intelligence Committee RT MeetThePress
ORGANIZATION	Meet the Press Comey
PERSON	Trump
ORGANIZATION	Fmr FBI
PERSON	James Comey
ORGANIZATION	House Intel
PERSON	Comey
PERSON	Trump
PERSON	Mike Flynn
PERSON	James Comey
PERSON	Trump
ORGANIZATION	House Intelligence Committee
ORGANIZATION	House Intel Cmte
PERSON	Trump
LOCATION	Russia
ORGANIZATION	FBI
PERSON	James Comey
PERSON	Trump
LOCATION	Michigan
ORGANIZATION	White House
ORGANIZATION	CDC
ORGANIZATION	State
PERSON	Mike Pompeo
LOCATION	Middle East
LOCATION	America
ORGANIZATION	Mercury
PERSON	Kim Jong Un
LOCATION	Venezuela
PERSON	Jamilah Lemieux
PERSON	Hank Azaria
PERSON	Apu Nahasapeemapetilon
PERSON	Sophia Nelson R Kelly
LOCATION	Amazon
PERSON	Trump
LOCATION	Michigan
LOCATION	White House Corresponden
ORGANIZATION	NBCNewsWorld Fake Uber
ORGANIZATION	White House
PERSON	Joe
ORGANIZATION	FmsLkpZEpi Ford
PERSON	Trump
LOCATION	Michigan
PERSON	Michael Cohen
PERSON	Trump
PERSON	Bill Cosby
LOCATION	America
LOCATION	Miami
PERSON	Mariana
PERSON	Mariana
PERSON	Mariana
LOCATION	Venezuela
PERSON	Mariana
LOCATION	Venezuela
ORGANIZATION	NBC News
LOCATION	Venezuela
PERSON	Larry Harvey
LOCATION	Israel
LOCATION	West Bank
ORGANIZATION	Golden State Killer
ORGANIZATION	White House
ORGANIZATION	WHCD
PERSON	Trump
PERSON	Jon Tester
ORGANIZATION	VA
PERSON	Tom Brokaw
ORGANIZATION	NBC News
LOCATION	Montgomery Alabama
PERSON	Bill Cosby
LOCATION	Pennsylvania
ORGANIZATION	Golden State Killer
LOCATION	Peru
PERSON	Alfie Evans
PERSON	Kim Jong
ORGANIZATION	MSNBC
PERSON	Joy Reid
ORGANIZATION	GOP
PERSON	Obeidallah
PERSON	Trump
ORGANIZATION	MSNBC
PERSON	Joy Reid
PERSON	Trump
LOCATION	South Korea
ORGANIZATION	White House
ORGANIZATION	Former White House
PERSON	Josh Earnest
PERSON	Mike
PERSON	Trump
LOCATION	Washington
PERSON	Jason Fung
LOCATION	America
ORGANIZATION	Legacy Museum
ORGANIZATION	House Intelligence Committee
PERSON	Jason Nichols
PERSON	Jay Chandrasekhar
LOCATION	Tokyo
PERSON	Trump
LOCATION	North Korea
PERSON	Kim Jong Un
LOCATION	Earth
PERSON	Richard Grenell
PERSON	Patrick Meehan
PERSON	David Garcia
LOCATION	Arizona
LOCATION	California
ORGANIZATION	NBCBayArea Investigat
PERSON	Trump
PERSON	Joseph James DeAngelo
PERSON	Keith Koffler
PERSON	Kim Xi Khamenei
PERSON	Putin
PERSON	Natalia Veselnitskaya
PERSON	Trump
PERSON	Kim
LOCATION	South Korea
ORGANIZATION	NBCNightlyNews
ORGANIZATION	U S Treasury Department
LOCATION	Arizona
PERSON	Doug Ducey
ORGANIZATION	Legislature
PERSON	Pelosi
PERSON	Ryan
PERSON	Conroy
PERSON	Trump
PERSON	Pence
PERSON	Ivanka Trump
PERSON	Noah Berlatsky
ORGANIZATION	MCU
PERSON	Michael Cohen
PERSON	Trump
PERSON	Trump
LOCATION	North Korea
LOCATION	United States
ORGANIZATION	State
PERSON	Mike Pompeo
ORGANIZATION	State Department
PERSON	Joseph DeAngelo
LOCATION	Sacramento California
PERSON	Mohamed Toure
ORGANIZATION	Environmental Protection Agency
PERSON	Scott Pruitt
PERSON	Natalia Veselnitskaya
PERSON	Trump
PERSON	RFzBnSQzKm RichardEngel
PERSON	Natalia Veselnitskaya
PERSON	Bill Cosby
LOCATION	Philadelphia
PERSON	Cicely Tyson
LOCATION	Toronto
ORGANIZATION	NBCNewsWorld Arizona
PERSON	Doug Ducey
LOCATION	Arizona
PERSON	Ryan
PERSON	Stormy Daniels
PERSON	Trump
ORGANIZATION	NBCNewsMACH RT NBCNewsTHINK Will R Kelly
ORGANIZATION	IAmSophiaNelson
PERSON	Pruitt
ORGANIZATION	EPA
PERSON	Nelson Bill Cosby
PERSON	R Kelly
ORGANIZATION	Ford
ORGANIZATION	U S Treasury Dept
LOCATION	Kintsugi
LOCATION	Beijing
LOCATION	China
LOCATION	Germany
PERSON	Pat Meehan
LOCATION	Arizona
PERSON	Bill Cosby
ORGANIZATION	kruOGGLT9A RT MSNBC
LOCATION	Iran
PERSON	Trump
PERSON	Trump
PERSON	Merkel
PERSON	Trump
PERSON	Trump
PERSON	Trump
PERSON	Merkel
PERSON	Meehan
ORGANIZATION	U S Treasury
ORGANIZATION	Temple University
PERSON	Bill Cosby
PERSON	Kim Jong
ORGANIZATION	NBCNewsWorld House Intel Cmte
PERSON	Pompeo
PERSON	Kim Jon
PERSON	Keith Koffler
LOCATION	North Korea
PERSON	Trump
ORGANIZATION	NBCNewsTHINK RT NBCNewsPictures Photos Trump Macron
LOCATION	Amazon
ORGANIZATION	NBCPolitics Trump
LOCATION	North Korea
LOCATION	United States
PERSON	Jason Nichols Kanye
PERSON	Donald Trump
ORGANIZATION	MSNBC
LOCATION	South Korea
PERSON	AliVelshi
LOCATION	North Korea
ORGANIZATION	Democratic
PERSON	Ryan
PERSON	George H W Bush
PERSON	Trump
PERSON	Michael Cohen
ORGANIZATION	Duke
LOCATION	Cambridge
PERSON	Louis Arthur Charles
PERSON	Ryan
ORGANIZATION	House
LOCATION	South Korea
PERSON	Keith Koffler Trump
LOCATION	North Korea
LOCATION	Florida
PERSON	Nikolas Cruz
PERSON	Joseph James DeAngelo
LOCATION	Ventura County
LOCATION	Arizona
LOCATION	Colorado
PERSON	Pompeo
LOCATION	Britain
PERSON	Louis Arthur Charles
PERSON	Bill Cosby
PERSON	Bill Cosby
LOCATION	Philippines
PERSON	Bill Cosby
PERSON	Tom Brokaw
ORGANIZATION	NBC Nightly News
LOCATION	South Korea
LOCATION	North Korea
PERSON	Kim Jong
PERSON	Trump
LOCATION	Korea
LOCATION	South Korea
PERSON	Bill Cosby
ORGANIZATION	State
PERSON	Mike Pompeo
LOCATION	Brussels
ORGANIZATION	Duke
LOCATION	Cambridge
PERSON	Louis Arthur Charles
PERSON	Duke
LOCATION	Cambridge
PERSON	Louis Arthur Charles
PERSON	Duke
LOCATION	Cambridge
PERSON	Louis Arthur Charles
LOCATION	Amazon
LOCATION	Rwanda
PERSON	Kim Jong Un
PERSON	Moon
PERSON	Kim Jong Un
LOCATION	North Korea
PERSON	Kim Jong Un
LOCATION	South Korea
PERSON	Otto Warmbier
LOCATION	North Korea
ORGANIZATION	Navy
PERSON	William McRaven
LOCATION	North Korea
PERSON	Kim Jong
LOCATION	South Korea
PERSON	Moon
LOCATION	North Korea
PERSON	Kim Jong
LOCATION	South Korea
PERSON	Ronny Jackson
PERSON	Trump
PERSON	Trump
LOCATION	Iran
PERSON	Emanuel Macron
ORGANIZATION	Department of Homeland Security
ORGANIZATION	Nepa
PERSON	Harry
PERSON	Prince William
LOCATION	Kensington Palace
PERSON	Jason Fung
ORGANIZATION	Carnegie Mellon University
LOCATION	United States
ORGANIZATION	NATO
LOCATION	Germany
LOCATION	Europe
LOCATION	Rwanda
PERSON	Tom Brokaw
ORGANIZATION	NBC Nightly News
PERSON	Ryan
ORGANIZATION	House
PERSON	Mueller
PERSON	Sen Hatch
ORGANIZATION	CDC
ORGANIZATION	Hollywood Walk of Fame
LOCATION	Democratic Republic of Congo
ORGANIZATION	CIA
ORGANIZATION	Armed Services Committee Defense
PERSON	Mattis
ORGANIZATION	Senate Judiciary Cmte
PERSON	McConnell
PERSON	Kim Jong
LOCATION	Arizona
PERSON	Trump
PERSON	Michael Cohen
ORGANIZATION	World Trade Center
LOCATION	New York
PERSON	Kim Jong Un
LOCATION	South Korea
PERSON	Janelle Mon
ORGANIZATION	Ford
PERSON	Bill Cosby
ORGANIZATION	JAKoIfsdcq White House
PERSON	Kim Jong
PERSON	Moo
ORGANIZATION	Cleveland Browns
ORGANIZATION	Heisman Trophy
PERSON	Baker Mayfield
LOCATION	Arizona
LOCATION	Phoenix
LOCATION	North Korea
LOCATION	South Korea
LOCATION	Amazon
PERSON	Susanna
LOCATION	Pittsburgh
PERSON	Moon Jae
PERSON	Kim Jong Un
PERSON	Moon Jae
PERSON	Kim Jong
PERSON	Andrea Constand
PERSON	Mueller
PERSON	Sen Hatch
ORGANIZATION	NBCAsianAmerica
PERSON	Tarana Burke
PERSON	Ronny Jackson
LOCATION	Rwanda
ORGANIZATION	DHS
PERSON	Trump
LOCATION	America
LOCATION	White House
PERSON	Susanna
LOCATION	Pittsburgh
PERSON	Bill Cosby
PERSON	Macron
PERSON	Trump
LOCATION	Iran
PERSON	Ryan
ORGANIZATION	House
ORGANIZATION	NATO
LOCATION	Germany
LOCATION	Europe
PERSON	Janelle Mon
ORGANIZATION	NBCOUT RT
LOCATION	Scotland
ORGANIZATION	CIA
PERSON	Gina Haspel
PERSON	Mike Pompeo
LOCATION	America
PERSON	Mueller
PERSON	Sen Hatch
PERSON	Ronny Jackson
PERSON	Michael Cohen
ORGANIZATION	FBI
PERSON	Trump
ORGANIZATION	White House
LOCATION	White House
PERSON	Mike Pompeo
PERSON	Kim Jong
PERSON	Otto Warmbier
LOCATION	North Korea
PERSON	Andrea Constand
PERSON	Andrea Constand
PERSON	Cosby
PERSON	Andrea Constand
PERSON	Cosby
PERSON	Bill Cosby
ORGANIZATION	US Supreme Court
PERSON	Alito
PERSON	Mike Pompeo
LOCATION	US
ORGANIZATION	MSNBC
PERSON	Bill Cosby
PERSON	Lili Bernard
PERSON	Bill Cosby
PERSON	Bill Cosby
ORGANIZATION	MSNBC
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Bill Cosby
PERSON	Trump
LOCATION	UK
PERSON	Bill Cosby
LOCATION	Montgomery County
PERSON	Bill Cosby
PERSON	Bill Cosby
ORGANIZATION	Ford
ORGANIZATION	Senate
PERSON	Mike Pompeo
ORGANIZATION	State
LOCATION	Kintsugi
ORGANIZATION	Senate
PERSON	Mueller
ORGANIZATION	Senate
PERSON	McConne
LOCATION	Superior Wisconsin
LOCATION	Duluth Minnesota
PERSON	Mueller
PERSON	Sen Hatch
ORGANIZATION	Senate Judiciary Cmte
PERSON	McConnell
PERSON	Schumer
PERSON	McConnell
ORGANIZATION	Senate
PERSON	Trump
LOCATION	UK
ORGANIZATION	White House
ORGANIZATION	Republicans in Senate Judiciary Cmte
ORGANIZATION	Senate Judiciary Cmte
PERSON	Mueller
ORGANIZATION	Senate Sen Majority Lea
ORGANIZATION	NATO
LOCATION	Germany
LOCATION	Europe
ORGANIZATION	House
ORGANIZATION	EPA
PERSON	Pruitt
PERSON	Eric Harris
PERSON	Mike Pompeo
PERSON	Sec Mattis
LOCATION	Iran
ORGANIZATION	EPA
PERSON	Scott Pruitt
ORGANIZATION	EPA
PERSON	Pruitt
ORGANIZATION	House
ORGANIZATION	EPA
PERSON	Pruitt
ORGANIZATION	House
PERSON	Michael Cohen
PERSON	Ronny Jackson
PERSON	Trump
ORGANIZATION	VA
PERSON	Harry
PERSON	Prince William
LOCATION	Kensington Palace
PERSON	Trump
PERSON	Kim
PERSON	Trump
PERSON	Michael Cohen
PERSON	Mike Pompeo
PERSON	Eric Harris
PERSON	Joseph James DeAngelo
LOCATION	North Korea
PERSON	Trump
LOCATION	Russia
ORGANIZATION	PxlhKdyVad Press Sec Sanders
PERSON	Jackson
ORGANIZATION	White House
ORGANIZATION	US Navy
PERSON	Jon Tester
PERSON	Ronny Jackson
ORGANIZATION	VA
PERSON	Kim Jong Un
PERSON	Moon Jae
ORGANIZATION	MSNBC
PERSON	Trump
PERSON	Michael Cohen
LOCATION	Arizona
LOCATION	Phoenix
LOCATION	South Carolina
PERSON	Trump
PERSON	Ronny Jackson
PERSON	Pompeo
LOCATION	North Korea
PERSON	Kim Jong
PERSON	Moon Jae
PERSON	Trump
LOCATION	Iran
PERSON	Emanuel Macron
PERSON	Michael Cohen
ORGANIZATION	Trump
ORGANIZATION	Environmental Protection Agency
PERSON	Scott Pruitt
PERSON	Harry
LOCATION	Cambridge
PERSON	Meghan Markle Kensing
LOCATION	Michigan
PERSON	Nancy Seaman
PERSON	Jack McDonald
LOCATION	UK
PERSON	Trump
LOCATION	Nebraska Wendy
PERSON	Putin
LOCATION	Democratic Republic of Congo
PERSON	Trump
LOCATION	Iran
PERSON	Emanuel Macron
LOCATION	Venezuela
PERSON	Trump
LOCATION	America
ORGANIZATION	Carnegie Mellon University
LOCATION	San Diego County
LOCATION	Amazon
ORGANIZATION	White House
LOCATION	Iran
LOCATION	Nebraska
LOCATION	Myanmar
ORGANIZATION	Human Rights Campaign GLAAD
ORGANIZATION	Lambda Legal
PERSON	Kyle
PERSON	Trump
ORGANIZATION	Environmental Protection Agency
PERSON	Scott Pruitt
PERSON	Macron
ORGANIZATION	Congress
PERSON	Hank Azaria
PERSON	Apu Nahasapeemapetilon
PERSON	Meek Mill
LOCATION	Scotland
LOCATION	Venezuela
PERSON	Noah Crowley
ORGANIZATION	Riverview High School
PERSON	Michelle Chen
PERSON	Ronny Jackson
PERSON	Trump
PERSON	Ken Lam
PERSON	Joseph James DeAngelo
LOCATION	Ventura County California
ORGANIZATION	Ak9E7jrqDn White House Press
PERSON	Sarah Huckabee Sanders
PERSON	Trump
ORGANIZATION	DACA
PERSON	Ronny Jackson
PERSON	Trump
PERSON	Macron
ORGANIZATION	Congress
PERSON	Trump
LOCATION	Iran
ORGANIZATION	Google
LOCATION	White House
PERSON	Sean Spicer
LOCATION	Nebraska Wendy
ORGANIZATION	MSNBC
PERSON	Joy Reid
ORGANIZATION	Centers for Disease Control
PERSON	Larry Nassar
ORGANIZATION	MSNBC
PERSON	Trump
PERSON	Michael Cohen
PERSON	Trump
PERSON	Macron
PERSON	Trump
LOCATION	Iran
PERSON	Meek Mill
PERSON	George H W Bush
LOCATION	Pennsylvania
LOCATION	Kanye West
ORGANIZATION	Trump
ORGANIZATION	Cambridge Analytica
PERSON	Christopher Wylie
ORGANIZATION	Capitol Hill
PERSON	Trump
PERSON	Trump
ORGANIZATION	DACA
ORGANIZATION	Pixar
ORGANIZATION	NBCAsianAmerica
PERSON	Trump
PERSON	Michael Cohen
PERSON	Melania Trump
ORGANIZATION	Senate
PERSON	Mike Pompeo
ORGANIZATION	State
PERSON	Macron
LOCATION	Iran
PERSON	Ronny Jackson
PERSON	SenatorTester
PERSON	Ronny Jackson
PERSON	Kim Wal
ORGANIZATION	Jessica Levinson Supreme Court
LOCATION	Texas
PERSON	Hank Azaria
LOCATION	Macon
ORGANIZATION	SXQft2EWsU New Trump
ORGANIZATION	Senate
ORGANIZATION	NBCOUT RT NBCNewsBETTER Don
LOCATION	Pennsylvania
ORGANIZATION	Sen Tester
LOCATION	Myanmar
ORGANIZATION	Rohingya
ORGANIZATION	NBCNewsWorld Google
PERSON	Sean Spicer
PERSON	Melania Trump
ORGANIZATION	Madame Tussauds
LOCATION	Sacramento
PERSON	Joseph James DeAngelo
LOCATION	North Korea South Korea
ORGANIZATION	NBCNewsWorld RT
LOCATION	Scotland
PERSON	George H W Bush
PERSON	Lois Riess
LOCATION	Texas
PERSON	George H W Bush
PERSON	George H W Bush
ORGANIZATION	T9wVYll7fj Press Sec Sanders
ORGANIZATION	White House
LOCATION	Philadelphia
PERSON	Trump
LOCATION	Macron
PERSON	Rouhani
PERSON	Trump
ORGANIZATION	NBCNewsMACH NBCDFW
LOCATION	Dallas
ORGANIZATION	Home Depot
PERSON	Michelle Chen Trump
PERSON	Macron
PERSON	Trump
LOCATION	New York City
LOCATION	Scotland
ORGANIZATION	Comcast
PERSON	Rupert Murdoch
ORGANIZATION	8j32bbwIrR Research
PERSON	Trump
LOCATION	Middle East
LOCATION	North Africa
PERSON	Trump
ORGANIZATION	Muslim
LOCATION	America
LOCATION	Cuba
ORGANIZATION	White House
ORGANIZATION	VA
PERSON	Ronny Jackson
PERSON	Macron
ORGANIZATION	Congress
PERSON	Macron
ORGANIZATION	Congress
PERSON	Macron
ORGANIZATION	Congress
PERSON	Bill Cosby
PERSON	Macron
ORGANIZATION	Congress
ORGANIZATION	MSNBC
PERSON	Macron
LOCATION	France
PERSON	Trump
PERSON	Macron
PERSON	Ben Frankli
LOCATION	Maine
LOCATION	Norridgewock
PERSON	Macron
ORGANIZATION	Congress
PERSON	Kim Wal
PERSON	Macron
ORGANIZATION	Congress
ORGANIZATION	NBCNewsTHINK After Toronto
PERSON	Lois Riess
LOCATION	Texas
PERSON	Allison Mack
ORGANIZATION	NBCFirstRead Energy
LOCATION	Venezuela
ORGANIZATION	Amazon
LOCATION	North Korea
PERSON	Kim Jong
PERSON	Moon Jae
LOCATION	Toronto
PERSON	Alek Minassian
LOCATION	Iran
PERSON	Hassan Rouhani
PERSON	Trump
PERSON	Allison Mack
LOCATION	Scotland
PERSON	Kim Wall
PERSON	Debbie Lesko
LOCATION	Arizona
PERSON	Trump
LOCATION	United States
LOCATION	Venezuela
LOCATION	Florida
PERSON	Trump
LOCATION	Venezuela
PERSON	Maduro
ORGANIZATION	Pennsylvania Supreme Court
LOCATION	Venezuela
LOCATION	Venezuela
PERSON	Trump
PERSON	Nevada Sen Harry Reid
PERSON	Trump
PERSON	Kate Middleton
PERSON	William
PERSON	Harry
PERSON	Meghan Markle
LOCATION	New Zealand
LOCATION	Gallipoli
LOCATION	Scotland
PERSON	Monty Python
PERSON	Jeff Slate Kendrick Lamar
LOCATION	Venezuela
PERSON	Steve Vladeck Trump
LOCATION	Toronto
PERSON	Alek Minassian
PERSON	Trump
LOCATION	First Lady Melania
LOCATION	France
PERSON	Emmanuel Macron
PERSON	Allison Mack
LOCATION	California
PERSON	David Copperfield
LOCATION	Guadalajara
LOCATION	Jalisco
PERSON	Debbie Lesko
LOCATION	Arizona
ORGANIZATION	NBC News
PERSON	Debbie Lesko
ORGANIZATION	Arizona House
PERSON	Anthony S Fauci
ORGANIZATION	Southwest Airlines
ORGANIZATION	NBC
PERSON	Trump
PERSON	Kim Jong Un
PERSON	Jordan
PERSON	Binion
PERSON	Hiral Tipirneni
PERSON	Debbie Lesko
LOCATION	Arizona
ORGANIZATION	Waffle House
LOCATION	Tennessee
PERSON	Trump
PERSON	Macron
LOCATION	Dallas Texas
PERSON	Sandy Hook
PERSON	Neil Heslin Alex Jones
PERSON	Trump
LOCATION	Iran
ORGANIZATION	UbllDdMrRB Eighteen Syracuse University
PERSON	Keil Hileman
LOCATION	Kansas
PERSON	Meek Mill
ORGANIZATION	Pennsylvania Supreme Court
LOCATION	Dallas
LOCATION	Toronto
PERSON	Trump
PERSON	Bill Kristol
PERSON	Trump
ORGANIZATION	GOP
ORGANIZATION	U S Census Bureau
ORGANIZATION	Congress
PERSON	Noah Crowley
ORGANIZATION	Riverview High School
LOCATION	West Virginia
PERSON	Travis Jeffrey Reinking
LOCATION	Cleveland
LOCATION	New York
PERSON	Trump
LOCATION	First Lady Melania
LOCATION	France
PERSON	Emmanuel Macron
LOCATION	Dallas
LOCATION	Rwanda
PERSON	Trump
PERSON	Melania Trump
PERSON	Macron
PERSON	Mrs Macron
LOCATION	Indonesia
LOCATION	Cook County Illinois
PERSON	Prince
PERSON	Madonna
PERSON	Trump
PERSON	Melania Trump
PERSON	Emmanuel Macron
PERSON	Brigitte Macron
PERSON	Trump
PERSON	Melania Trump
PERSON	Mrs Macron
LOCATION	France
PERSON	Meek Mill
ORGANIZATION	Pennsylvania Supreme Court
LOCATION	Mexico
LOCATION	Tijuana
ORGANIZATION	Dallas Police
LOCATION	White House
PERSON	Trump
PERSON	Mrs Macron
LOCATION	France
ORGANIZATION	ABC
LOCATION	Schoolhouse Rock
PERSON	Steve Vladeck
ORGANIZATION	Trump
LOCATION	Lima Peru
PERSON	Trump
ORGANIZATION	GOP
ORGANIZATION	NBCNewsWorld Toronto
ORGANIZATION	NBCNewsWorld VA
PERSON	Ronny Jackson
PERSON	Trump
LOCATION	Oval Office
ORGANIZATION	White House
PERSON	Greg Abbott
ORGANIZATION	Rep Blake Faren From
PERSON	Trump
PERSON	Macron
LOCATION	Nicaragua
PERSON	Allison Mack
LOCATION	Cal
PERSON	Trump
PERSON	Macron
LOCATION	America
PERSON	Meek Mill
ORGANIZATION	Pennsylvania Supreme Court
PERSON	Trump
PERSON	Keil Hileman
LOCATION	Kansas
PERSON	Trump
ORGANIZATION	Waffle House
LOCATION	Tennessee State Capitol Toronto
ORGANIZATION	FDA
ORGANIZATION	Treasury
ORGANIZATION	F3FhOEMf1b RT MSNBC
PERSON	SteveKornacki
LOCATION	Arizona
LOCATION	Florida
PERSON	Trump
PERSON	Trump
PERSON	Ronny Jackson
PERSON	Trump
ORGANIZATION	U S Supreme Court
LOCATION	Toronto
ORGANIZATION	Waffle House
LOCATION	Tennessee
ORGANIZATION	CNBC
PERSON	Trump
ORGANIZATION	VA
ORGANIZATION	MSNBC
PERSON	Trump
ORGANIZATION	VA
PERSON	Trump
PERSON	Macron
LOCATION	White House
PERSON	Trump
ORGANIZATION	Supreme Court
ORGANIZATION	tWOA3hjMsZ RT NBCNewsWorld Trump Iran
LOCATION	Middle East
PERSON	Trump
PERSON	Macron
ORGANIZATION	VA
PERSON	Ronny Jackson
ORGANIZATION	MSNBC
ORGANIZATION	Trump Democratic
PERSON	Trump
PERSON	Trump
LOCATION	Iran
ORGANIZATION	e1ATl7LuSb Supreme Court
LOCATION	Texas
PERSON	Trump
PERSON	Kim Jong Un
PERSON	Trump
ORGANIZATION	Supreme Court
PERSON	Trump
LOCATION	Iran
PERSON	Bill Cosby
LOCATION	Toronto
PERSON	Trump
PERSON	Trump
PERSON	Macron
ORGANIZATION	US Senate Veterans Affairs Cmte
PERSON	Trump
PERSON	Trump
LOCATION	Oval Office
PERSON	Macron
ORGANIZATION	NBCOUT BREAKING US Senate Veterans Affairs Cmte
PERSON	Trump
ORGANIZATION	Hubble Space Telescope
PERSON	Ronny Jackson
ORGANIZATION	Veterans Affairs Cmte
LOCATION	Amazon
ORGANIZATION	Supreme Court
PERSON	Trump
ORGANIZATION	Cabinet
PERSON	Mike Pompeo
PERSON	Trump
LOCATION	Toronto
PERSON	Trump
PERSON	George H W Bush
PERSON	Bush
PERSON	Trump
ORGANIZATION	Macron
LOCATION	White House
PERSON	Trump
PERSON	Macron
PERSON	Brigitte Macron
ORGANIZATION	White House
ORGANIZATION	White House
LOCATION	La Marseillaise
LOCATION	White House
PERSON	Macron
LOCATION	Canada
PERSON	Madonna
ORGANIZATION	Tupac Shakur
ORGANIZATION	American Media Inc
LOCATION	Toronto
ORGANIZATION	Walgreens
LOCATION	Illinois
PERSON	Charles
LOCATION	Mediterranean Sea
PERSON	George H W Bush
LOCATION	California
LOCATION	Afghanistan
LOCATION	Houston
PERSON	George H W Bush
LOCATION	Alabama
LOCATION	America
PERSON	Deidre Downs Gunn
PERSON	Abbott Jones
LOCATION	UK
ORGANIZATION	Fa
PERSON	Trump
PERSON	Jesus Christ
PERSON	Trump
ORGANIZATION	White House
LOCATION	France
PERSON	Macron
LOCATION	Andrews Air Force Base
LOCATION	Cambridge
PERSON	Alex Jones
PERSON	Angela Merkel
LOCATION	Iran
LOCATION	United States
LOCATION	India
LOCATION	Volusia County
LOCATION	Florida
PERSON	Donald Trump
PERSON	Mitt Romney
ORGANIZATION	GOP
ORGANIZATION	U S Senate
LOCATION	Utah
PERSON	Trump
LOCATION	Puerto Rico
PERSON	Allison Mack
PERSON	Ronny Jackson
LOCATION	Alabama
LOCATION	America
PERSON	Deidre Downs Gunn
PERSON	Abbott Jones
PERSON	Ashley Judd
PERSON	Steve Penny
PERSON	Aly Raisman
ORGANIZATION	USA Gymnastics
LOCATION	Afghanistan
ORGANIZATION	Toyota
LOCATION	Scotland
PERSON	Monty Python
LOCATION	New York City
PERSON	Danny
PERSON	Sandy
ORGANIZATION	Justice Department
PERSON	Ronny Jackson
PERSON	Trump
PERSON	John Bolton
PERSON	Trump
LOCATION	United States
ORGANIZATION	DHS
PERSON	Kirstjen
PERSON	Duke
LOCATION	Cambridge
PERSON	Dylan McWilliams
ORGANIZATION	Southwest Airlines
LOCATION	New York City
PERSON	Sandy Hook
PERSON	Neil Heslin Alex Jones
LOCATION	Canada
ORGANIZATION	Public Safety Ralph Goodale
PERSON	Linus Phillip
ORGANIZATION	CncwQWrQu8 Toronto Police
PERSON	Mark Saunders
PERSON	Alex Minassian
PERSON	Jordan Binion
LOCATION	Texas
LOCATION	Toronto
PERSON	Trump
PERSON	George H W Bush
ORGANIZATION	CIA
PERSON	Mike Pompeo
PERSON	George H W Bush
ORGANIZATION	Facebook
PERSON	James Pethokoukis
PERSON	Trump
PERSON	Macron
LOCATION	Oval Office
LOCATION	Nashville Waffle House
ORGANIZATION	Senate
PERSON	Mike Pompeo
PERSON	Ashley Judd
